T_amb,P_pv,P_wind,P_load,Qdot_load
285.96,0.0,581950.0,783349.36,5982660.96
286.18,0.0,1483650.0,975227.74,3071600.55
285.33,0.0,1483650.0,575317.21,1011149.36
284.8,0.0,1483650.0,187517.05,0.0
285.32,0.0,581950.0,585112.8,2.01
285.06,0.0,581950.0,857740.23,299.34
284.35,0.0,0.0,786498.66,16343.7
283.8,0.0,0.0,718952.78,328272.13
284.05,720450.0,0.0,663855.06,2425621.22
285.09,4951800.0,581950.0,864923.01,6593522.11
287.08,3408290.0,0.0,700901.47,6593522.11
288.9,0.0,0.0,658331.38,2425621.22
290.49,8483530.0,0.0,1019506.6,328272.13
291.64,1772490.0,2692450.0,1009263.94,16343.7
292.43,0.0,0.0,888825.84,299.45
293.14,8657200.0,0.0,833449.95,6.99
293.7,0.0,0.0,753048.6,139.45
293.62,0.0,0.0,727556.21,2506.38
293.3,8092550.0,0.0,852723.22,28883.98
292.89,1319330.0,0.0,640131.05,213425.4
292.2,0.0,0.0,652440.11,1011149.36
291.09,5128650.0,581950.0,779673.53,3071600.55
289.66,1025730.0,0.0,948056.39,5982660.96
287.92,0.0,581950.0,813848.83,7471439.38
286.99,0.0,0.0,863631.5,5982660.96
286.69,0.0,0.0,648337.09,3071600.55
286.6,0.0,0.0,504582.3,1011149.36
286.62,0.0,1189250.0,865191.24,0.0
286.5,0.0,4150300.0,682740.88,2.01
286.19,0.0,0.0,887434.99,299.34
285.87,0.0,0.0,722489.53,16343.7
285.43,0.0,0.0,434393.8,328272.13
285.43,424440.0,0.0,665126.7,2425621.22
286.79,3218670.0,1483650.0,1437140.59,6593522.11
289.59,888500.0,0.0,3366941.87,6593522.11
290.56,10554770.0,0.0,10503368.82,2425621.22
291.44,19135160.0,2692450.0,13141512.64,328272.13
292.62,12885050.0,581950.0,12749251.81,16343.7
293.54,5049840.0,2692450.0,12404011.82,299.45
294.08,18069030.0,0.0,11105032.79,6.99
292.13,8762730.0,0.0,8999626.15,139.45
290.93,17560.0,6140700.0,7835331.55,2506.38
290.4,16074040.0,0.0,9222878.23,28883.98
290.46,6744210.0,6140700.0,7881199.96,213425.4
290.57,2829360.0,0.0,4899644.13,1011149.36
289.45,3890700.0,4150300.0,2858187.0,3071600.55
288.48,601290.0,581950.0,2073238.16,5982660.96
287.14,0.0,1483650.0,1491523.02,7471439.38
286.72,0.0,581950.0,914030.12,5982660.96
286.48,0.0,0.0,914457.31,3071600.55
286.09,0.0,0.0,670640.44,1011149.36
285.85,0.0,0.0,540992.89,0.0
285.47,0.0,0.0,562133.89,2.01
285.36,0.0,0.0,846851.83,299.34
285.07,0.0,581950.0,790393.05,16343.7
285.45,106110.0,0.0,554513.99,328272.13
285.66,1167210.0,161000.0,741554.17,2425621.22
286.13,3678480.0,306050.0,814574.06,6593522.11
287.36,6720300.0,581950.0,3546491.3,6593522.11
288.44,5836050.0,1483650.0,10540554.32,2425621.22
288.84,12485600.0,2692450.0,12861434.2,328272.13
289.66,11778200.0,2692450.0,12508097.44,16343.7
290.79,9408410.0,2692450.0,12293448.78,299.45
291.51,9620630.0,6140700.0,11182523.28,6.99
291.72,9337670.0,6140700.0,8590466.43,139.45
291.86,8488790.0,2692450.0,7990451.62,2506.38
292.03,7215480.0,2692450.0,9053829.75,28883.98
291.25,5553090.0,2692450.0,7908202.42,213425.4
290.17,6260490.0,1483650.0,5043955.26,1011149.36
288.92,3218670.0,2692450.0,2721008.97,3071600.55
288.18,530550.0,2692450.0,1599950.1,5982660.96
287.37,35370.0,6140700.0,1271350.68,7471439.38
287.19,0.0,1483650.0,894727.04,5982660.96
286.72,0.0,0.0,672836.01,3071600.55
286.42,0.0,0.0,598792.85,1011149.36
285.97,0.0,0.0,540992.89,0.0
285.31,0.0,0.0,562133.89,2.01
284.83,0.0,0.0,846851.83,299.34
284.79,0.0,581950.0,790393.05,16343.7
284.05,106110.0,0.0,554513.99,328272.13
284.23,1167210.0,161000.0,741554.17,2425621.22
286.01,3678480.0,306050.0,814574.06,6593522.11
287.83,6720300.0,581950.0,3546491.3,6593522.11
288.96,5836050.0,1483650.0,10540554.32,2425621.22
290.47,12485600.0,2692450.0,12861434.2,328272.13
291.49,11778200.0,2692450.0,12508097.44,16343.7
292.11,9408410.0,2692450.0,12293448.78,299.45
292.41,9620630.0,6140700.0,11182523.28,6.99
292.75,9337670.0,6140700.0,8590466.43,139.45
292.56,8488790.0,2692450.0,7990451.62,2506.38
290.83,7215480.0,2692450.0,9053829.75,28883.98
289.65,5553090.0,2692450.0,7908202.42,213425.4
288.83,6260490.0,1483650.0,5043955.26,1011149.36
288.11,3218670.0,2692450.0,2721008.97,3071600.55
287.08,530550.0,2692450.0,1599950.1,5982660.96
286.59,35370.0,6140700.0,1271350.68,7471439.38
286.1,0.0,1483650.0,894727.04,5982660.96
285.84,0.0,0.0,672836.01,3071600.55
285.68,0.0,0.0,598792.85,1011149.36
285.3,0.0,0.0,624652.82,0.0
285.07,0.0,0.0,776554.04,2.01
284.4,0.0,0.0,786896.04,299.34
284.33,0.0,581950.0,1049827.23,16343.7
283.86,70740.0,581950.0,302153.3,328272.13
283.91,707400.0,581950.0,574353.54,2425621.22
284.41,2192940.0,1483650.0,492412.32,6593522.11
285.18,3996810.0,581950.0,3504646.44,6593522.11
285.53,5836050.0,1483650.0,10612769.5,2425621.22
286.53,7427700.0,1483650.0,12775966.16,328272.13
286.99,8630270.0,4150300.0,12449005.97,16343.7
287.42,9373040.0,4150300.0,12470713.24,299.45
287.5,9620630.0,581950.0,11524186.79,6.99
287.62,9302300.0,2692450.0,8861385.1,139.45
287.54,8488790.0,1483650.0,8047764.77,2506.38
287.11,7215480.0,1483650.0,9234948.87,28883.98
286.58,5588460.0,0.0,7820518.95,213425.4
286.18,3749220.0,0.0,5139626.21,5247830.97
285.79,3289410.0,1483650.0,2777785.65,7337732.56
285.19,919620.0,0.0,1626326.67,10272968.67
284.35,70740.0,0.0,1250835.57,11792296.38
284.14,0.0,0.0,1093569.62,10323737.64
283.76,0.0,0.0,640568.17,7431798.01
283.5,0.0,0.0,582092.66,5387610.47
283.24,0.0,581950.0,630832.19,4385911.61
283.11,0.0,0.0,335066.89,4391847.66
282.77,0.0,0.0,815130.4,4403353.72
282.37,0.0,0.0,720204.55,4427529.91
282.11,0.0,0.0,400516.55,4740117.68
282.57,141480.0,0.0,291215.22,6825818.48
283.31,2405160.0,0.0,792399.86,10984268.86
283.79,7781400.0,0.0,3442981.89,10978115.05
284.61,7061450.0,0.0,10562192.05,6808455.93
285.66,19488860.0,2692450.0,12601533.08,4715282.64
286.25,13299320.0,1483650.0,12444137.98,4414782.73
286.99,5355790.0,4150300.0,12354715.94,4411925.22
287.23,18913990.0,0.0,11409222.7,4418885.46
287.11,9561080.0,0.0,8531216.01,4419457.49
287.17,1753080.0,0.0,7972996.39,4428857.35
287.08,16128910.0,0.0,8727505.38,4463586.56
287.11,8327890.0,0.0,7516289.3,4657138.92
286.61,5032300.0,2692450.0,4950003.01,5467610.06
286.07,2086830.0,0.0,2601842.51,7543445.79
285.27,106110.0,0.0,1546422.05,10462638.03
284.16,0.0,581950.0,1048019.12,11941526.38
283.62,0.0,0.0,1010168.0,10430110.72
283.16,0.0,0.0,621195.55,7489599.91
283.17,0.0,0.0,903260.93,5404313.68
283.22,0.0,1483650.0,889382.18,4373823.76
282.79,0.0,581950.0,554186.15,4348551.18
282.39,0.0,581950.0,555686.28,4313683.85
281.96,0.0,0.0,804092.97,4304014.06
281.53,0.0,0.0,675021.63,4577920.71
281.87,720450.0,0.0,783101.0,2425621.22
282.94,4951800.0,581950.0,857005.07,6593522.11
284.24,3408290.0,0.0,1035143.78,6593522.11
285.64,0.0,0.0,988212.36,2425621.22
287.0,8483530.0,0.0,504711.45,328272.13
287.38,1772490.0,2692450.0,720442.98,16343.7
287.87,0.0,0.0,829694.64,299.45
288.38,8657200.0,0.0,736298.73,6.99
288.71,0.0,0.0,497687.63,139.45
288.34,0.0,0.0,513503.64,2506.38
288.81,8092550.0,0.0,488329.16,28883.98
289.1,1319330.0,0.0,766867.73,213425.4
288.78,0.0,0.0,1038432.16,1011149.36
287.66,5128650.0,581950.0,1122181.49,3071600.55
286.18,1025730.0,0.0,816789.49,5982660.96
285.39,0.0,581950.0,1265270.66,7471439.38
284.71,0.0,0.0,740987.9,5982660.96
283.79,0.0,0.0,552974.11,3071600.55
283.07,0.0,0.0,852782.83,1011149.36
282.74,0.0,1483650.0,889382.18,0.0
282.16,0.0,581950.0,554186.15,2.01
281.83,0.0,581950.0,555686.28,299.34
281.78,0.0,0.0,804092.97,16343.7
281.65,0.0,0.0,675021.63,328272.13
282.39,720450.0,0.0,783101.0,2425621.22
283.87,4951800.0,581950.0,857005.07,6593522.11
284.32,3408290.0,0.0,1035143.78,6593522.11
285.08,0.0,0.0,988212.36,2425621.22
286.16,8483530.0,0.0,504711.45,328272.13
287.28,1772490.0,2692450.0,720442.98,16343.7
287.99,0.0,0.0,829694.64,299.45
288.24,8657200.0,0.0,736298.73,6.99
288.39,0.0,0.0,497687.63,139.45
288.33,0.0,0.0,513503.64,2506.38
288.36,8092550.0,0.0,488329.16,28883.98
288.6,1319330.0,0.0,766867.73,213425.4
288.39,0.0,0.0,1038432.16,1011149.36
287.62,5128650.0,581950.0,1122181.49,3071600.55
286.36,1025730.0,0.0,816789.49,5982660.96
285.56,0.0,581950.0,1265270.66,7471439.38
284.74,0.0,0.0,740987.9,5982660.96
284.04,0.0,0.0,552974.11,3071600.55
283.21,0.0,0.0,852782.83,1011149.36
282.17,0.0,1189250.0,686694.88,0.0
282.03,0.0,4150300.0,647959.57,2.01
282.01,0.0,0.0,780816.02,299.34
281.89,0.0,0.0,420256.75,16343.7
281.72,0.0,0.0,805056.64,328272.13
282.44,424440.0,0.0,765546.42,2425621.22
284.32,3218670.0,1483650.0,652638.8,6593522.11
284.61,888500.0,0.0,3558184.42,6593522.11
285.67,10554770.0,0.0,10748656.02,2425621.22
286.61,19135160.0,2692450.0,12327117.41,328272.13
287.64,12885050.0,581950.0,12395736.23,16343.7
288.64,5049840.0,2692450.0,12449691.47,299.45
289.4,18069030.0,0.0,11294457.3,6.99
289.36,8762730.0,0.0,8891795.15,139.45
289.43,17560.0,6140700.0,7933366.96,2506.38
289.22,16074040.0,0.0,9328920.99,28883.98
288.91,6744210.0,6140700.0,7770001.11,213425.4
287.3,2829360.0,0.0,4828283.33,1011149.36
286.85,3890700.0,4150300.0,2881066.57,3071600.55
285.51,601290.0,581950.0,1765958.57,5982660.96
284.59,0.0,1483650.0,906390.35,7471439.38
284.1,0.0,581950.0,899455.95,5982660.96
284.09,0.0,0.0,682810.42,3071600.55
283.6,0.0,0.0,759873.72,1011149.36
283.28,0.0,1189250.0,607565.17,0.0
283.08,0.0,4150300.0,635829.33,2.01
282.91,0.0,0.0,626301.97,299.34
282.24,0.0,0.0,455723.55,16343.7
281.28,0.0,0.0,573350.14,328272.13
281.68,424440.0,0.0,781541.25,2425621.22
283.56,3218670.0,1483650.0,916623.07,6593522.11
284.87,888500.0,0.0,3638953.35,6593522.11
286.7,10554770.0,0.0,10614945.19,2425621.22
287.9,19135160.0,2692450.0,12570278.59,328272.13
288.18,12885050.0,581950.0,12869759.46,16343.7
289.17,5049840.0,2692450.0,12625445.85,299.45
290.05,18069030.0,0.0,11205373.04,6.99
290.64,8762730.0,0.0,8858047.05,139.45
290.93,17560.0,6140700.0,8326492.1,2506.38
290.69,16074040.0,0.0,9276525.49,28883.98
290.19,6744210.0,6140700.0,7488949.07,213425.4
288.68,2829360.0,0.0,4890722.79,1011149.36
287.96,3890700.0,4150300.0,2649240.86,3071600.55
286.3,601290.0,581950.0,1541246.08,5982660.96
285.17,0.0,1483650.0,1164215.12,7471439.38
284.17,0.0,581950.0,540188.18,5982660.96
283.68,0.0,0.0,785952.25,3071600.55
283.08,0.0,0.0,998335.8,1011149.36
282.98,0.0,0.0,697742.24,0.0
282.59,0.0,0.0,955696.16,2.01
282.29,0.0,0.0,604415.88,299.34
282.51,0.0,581950.0,909688.66,4328849.1
282.2,106110.0,0.0,470238.12,4746271.49
282.59,1167210.0,161000.0,384382.63,6944499.19
282.98,3678480.0,306050.0,840781.74,11185146.95
283.59,6720300.0,581950.0,3534917.4,11255915.82
284.24,5836050.0,1483650.0,10479962.72,7146036.62
284.31,12485600.0,2692450.0,12826116.42,5089346.66
284.79,11778200.0,2692450.0,12814423.3,4802912.61
285.67,9408410.0,2692450.0,12356315.43,4810604.5
285.99,9620630.0,6140700.0,11355396.61,4830092.15
286.82,9337670.0,6140700.0,8614210.31,4856378.33
285.91,8488790.0,2692450.0,8397038.25,4883140.74
285.89,7215480.0,2692450.0,9229802.7,4939188.52
285.6,5553090.0,2692450.0,7630389.08,5169663.77
285.37,6260490.0,1483650.0,4781123.42,6016618.24
284.74,3218670.0,2692450.0,2666109.94,8133113.1
283.66,530550.0,2692450.0,1461172.58,11089008.45
283.32,35370.0,6140700.0,931097.9,12606577.92
283.01,0.0,1483650.0,894657.5,11130107.14
282.6,0.0,0.0,885557.33,8206079.76
282.18,0.0,0.0,652072.53,6135518.73
281.79,0.0,0.0,440891.08,5117116.66
281.48,0.0,0.0,922504.4,5108767.07
280.94,0.0,0.0,733030.22,5118734.68
280.42,0.0,581950.0,693539.87,5125548.32
279.96,70740.0,581950.0,540217.99,5424509.78
280.04,707400.0,581950.0,624901.18,7518781.96
280.94,2192940.0,1483650.0,662384.72,11683825.72
282.28,3996810.0,581950.0,3757364.78,11682946.6
283.68,5836050.0,1483650.0,10322696.77,7501199.64
284.9,7427700.0,1483650.0,12697213.97,5402971.43
285.25,8630270.0,4150300.0,12823881.11,5101152.84
286.0,9373040.0,4150300.0,12347314.61,5101592.02
286.37,9620630.0,581950.0,11165594.59,5121519.23
286.38,9302300.0,2692450.0,8980621.11,5143629.6
286.33,8488790.0,1483650.0,8131603.52,5172150.25
286.48,7215480.0,1483650.0,9159802.96,5221384.87
285.74,5588460.0,0.0,7310263.95,5425486.63
285.5,3749220.0,0.0,5028486.97,6239913.8
284.78,3289410.0,1483650.0,2783368.94,8308936.38
284.29,919620.0,0.0,1629962.76,11214282.53
283.36,70740.0,0.0,1227697.71,12680423.7
282.55,0.0,0.0,832734.65,11159777.32
281.85,0.0,0.0,805771.93,8213991.81
281.26,0.0,0.0,736467.62,6104969.44
280.79,0.0,0.0,665077.02,5045248.9
280.29,0.0,0.0,532459.0,4992503.93
279.9,0.0,0.0,376742.86,4938076.26
279.53,0.0,581950.0,1017638.88,4901593.42
279.2,70740.0,581950.0,664262.38,5164730.89
279.65,707400.0,581950.0,908754.8,7203179.18
281.2,2192940.0,1483650.0,806387.88,11319212.2
283.31,3996810.0,581950.0,3515216.94,11264926.76
285.13,5836050.0,1483650.0,10483628.62,7057026.09
286.48,7427700.0,1483650.0,12800683.64,4911984.93
287.46,8630270.0,4150300.0,12718513.92,4547968.86
288.21,9373040.0,4150300.0,12662581.68,4478078.73
288.77,9620630.0,581950.0,11804215.56,4427676.63
288.87,9302300.0,2692450.0,9140976.75,4384732.39
288.72,8488790.0,1483650.0,8207325.64,4338088.58
288.7,7215480.0,1483650.0,9207161.57,4320070.81
288.42,5588460.0,0.0,7668796.55,4462194.86
287.86,3749220.0,0.0,4827488.56,1011149.36
287.25,3289410.0,1483650.0,2953222.13,3071600.55
286.11,919620.0,0.0,1734515.31,5982660.96
285.53,70740.0,0.0,1042425.9,7471439.38
284.92,0.0,0.0,1031875.27,5982660.96
284.3,0.0,0.0,956471.06,3071600.55
283.54,0.0,0.0,431920.06,1011149.36
282.75,0.0,1842350.0,588023.66,0.0
282.52,0.0,4150300.0,841189.06,2.01
281.92,0.0,6140700.0,585311.49,299.34
281.46,0.0,6140700.0,753644.68,16343.7
281.22,0.0,4150300.0,696430.87,328272.13
281.71,0.0,1483650.0,1029302.19,2425621.22
282.89,247590.0,2692450.0,696599.76,6593522.11
285.0,2299050.0,1483650.0,1198499.69,6593522.11
286.3,0.0,1298700.0,854233.29,2425621.22
287.57,7109370.0,0.0,633872.2,328272.13
288.58,3424670.0,0.0,674246.73,16343.7
288.9,0.0,0.0,1029908.2,299.45
289.04,8748360.0,0.0,926726.64,6.99
288.77,1279170.0,0.0,688493.06,139.45
289.02,0.0,0.0,671763.06,2506.38
289.26,5942160.0,0.0,934008.76,28883.98
288.86,4109570.0,0.0,790412.92,213425.4
288.37,672030.0,1483650.0,957881.79,1011149.36
287.7,0.0,895950.0,911923.97,3071600.55
286.82,0.0,581950.0,729841.19,5982660.96
286.45,0.0,581950.0,764225.11,7471439.38
285.98,0.0,581950.0,783349.36,5982660.96
285.64,0.0,1483650.0,975227.74,3071600.55
285.38,0.0,1483650.0,575317.21,1011149.36
285.1,0.0,1842350.0,591699.49,0.0
284.93,0.0,4150300.0,911248.41,2.01
284.75,0.0,6140700.0,349561.58,299.34
284.63,0.0,6140700.0,793532.41,16343.7
284.57,0.0,4150300.0,470158.64,328272.13
284.76,0.0,1483650.0,875513.37,2425621.22
285.68,247590.0,2692450.0,501572.09,6593522.11
286.64,2299050.0,1483650.0,614896.96,6593522.11
287.86,0.0,1298700.0,555785.63,2425621.22
289.36,7109370.0,0.0,678657.73,328272.13
290.15,3424670.0,0.0,861088.22,16343.7
290.91,0.0,0.0,836708.52,299.45
291.71,8748360.0,0.0,750505.32,6.99
292.2,1279170.0,0.0,1133059.97,139.45
292.43,0.0,0.0,929011.61,2506.38
292.76,5942160.0,0.0,508605.84,28883.98
292.66,4109570.0,0.0,1043270.35,213425.4
292.03,672030.0,1483650.0,823515.27,1011149.36
291.06,0.0,895950.0,1002001.69,3071600.55
289.88,0.0,581950.0,755005.73,5982660.96
288.64,0.0,581950.0,797615.56,7471439.38
287.9,0.0,581950.0,775709.6,5982660.96
287.08,0.0,1483650.0,822492.0,3071600.55
286.26,0.0,1483650.0,590696.09,1011149.36
285.54,0.0,1189250.0,638054.7,0.0
284.76,0.0,4150300.0,699341.73,2.01
284.39,0.0,0.0,693559.74,299.34
284.33,0.0,0.0,565988.54,16343.7
284.75,0.0,0.0,588272.03,328272.13
285.27,424440.0,0.0,749203.88,2425621.22
287.18,3218670.0,1483650.0,968790.06,6593522.11
289.09,888500.0,0.0,3917829.7,6593522.11
290.7,10554770.0,0.0,10361432.08,2425621.22
292.32,19135160.0,2692450.0,13010484.17,328272.13
293.69,12885050.0,581950.0,12558356.97,16343.7
294.55,5049840.0,2692450.0,12945968.37,299.45
295.31,18069030.0,0.0,11126372.48,6.99
295.62,8762730.0,0.0,8928136.2,139.45
295.88,17560.0,6140700.0,7913785.71,2506.38
295.32,16074040.0,0.0,8924152.4,28883.98
294.08,6744210.0,6140700.0,7667246.74,213425.4
292.85,2829360.0,0.0,5153018.16,1011149.36
292.07,3890700.0,4150300.0,2431701.21,3071600.55
291.44,601290.0,581950.0,1475081.13,5982660.96
289.87,0.0,1483650.0,1054824.38,7471439.38
289.29,0.0,581950.0,980900.44,5982660.96
290.15,0.0,0.0,389648.01,3071600.55
289.99,0.0,0.0,627980.93,1011149.36
289.48,0.0,1189250.0,540992.89,0.0
289.02,0.0,4150300.0,562133.89,2.01
287.3,0.0,0.0,846851.83,299.34
286.75,0.0,0.0,790393.05,16343.7
286.38,0.0,0.0,554513.99,328272.13
287.18,424440.0,0.0,741554.17,2425621.22
289.56,3218670.0,1483650.0,814574.06,6593522.11
291.48,888500.0,0.0,3546491.3,6593522.11
292.49,10554770.0,0.0,10540554.32,2425621.22
293.77,19135160.0,2692450.0,12861434.2,328272.13
294.96,12885050.0,581950.0,12508097.44,16343.7
295.81,5049840.0,2692450.0,12293448.78,299.45
296.39,18069030.0,0.0,11182523.28,6.99
296.26,8762730.0,0.0,8590466.43,139.45
296.21,17560.0,6140700.0,7990451.62,2506.38
294.39,16074040.0,0.0,9053829.75,28883.98
293.42,6744210.0,6140700.0,7908202.42,213425.4
293.07,2829360.0,0.0,5043955.26,1011149.36
292.34,3890700.0,4150300.0,2721008.97,3071600.55
292.13,601290.0,581950.0,1599950.1,5982660.96
291.02,0.0,1483650.0,1271350.68,7471439.38
289.77,0.0,581950.0,894727.04,5982660.96
288.96,0.0,0.0,672836.01,3071600.55
288.37,0.0,0.0,598792.85,1011149.36
287.9,0.0,1189250.0,540992.89,0.0
288.41,0.0,4150300.0,562133.89,2.01
288.62,0.0,0.0,846851.83,299.34
288.56,0.0,0.0,790393.05,16343.7
288.48,0.0,0.0,554513.99,328272.13
288.65,424440.0,0.0,741554.17,2425621.22
289.0,3218670.0,1483650.0,814574.06,6593522.11
289.47,888500.0,0.0,3546491.3,6593522.11
290.21,10554770.0,0.0,10540554.32,2425621.22
290.45,19135160.0,2692450.0,12861434.2,328272.13
291.2,12885050.0,581950.0,12508097.44,16343.7
291.38,5049840.0,2692450.0,12293448.78,299.45
292.13,18069030.0,0.0,11182523.28,6.99
292.34,8762730.0,0.0,8590466.43,139.45
292.14,17560.0,6140700.0,7990451.62,2506.38
292.22,16074040.0,0.0,9053829.75,28883.98
291.98,6744210.0,6140700.0,7908202.42,213425.4
291.24,2829360.0,0.0,5043955.26,1011149.36
290.35,3890700.0,4150300.0,2721008.97,3071600.55
289.29,601290.0,581950.0,1599950.1,5982660.96
288.53,0.0,1483650.0,1271350.68,7471439.38
287.81,0.0,581950.0,894727.04,5982660.96
287.15,0.0,0.0,672836.01,3071600.55
286.39,0.0,0.0,598792.85,1011149.36
286.0,0.0,581950.0,620013.32,0.0
285.47,0.0,0.0,861604.82,2.01
285.17,0.0,0.0,622030.06,299.34
284.87,0.0,0.0,799900.54,16343.7
284.58,0.0,0.0,1012621.86,328272.13
284.61,141480.0,0.0,1054397.18,2425621.22
284.81,2405160.0,0.0,712465.44,6593522.11
285.02,7781400.0,0.0,3530536.21,6593522.11
285.63,7061450.0,0.0,10300810.67,2425621.22
286.63,19488860.0,2692450.0,13081616.47,328272.13
286.59,13299320.0,1483650.0,12595224.56,16343.7
287.95,5355790.0,4150300.0,12315980.63,299.45
288.28,18913990.0,0.0,11143559.47,6.99
288.51,9561080.0,0.0,8903458.46,139.45
288.78,1753080.0,0.0,8378718.7,2506.38
288.75,16128910.0,0.0,8970338.72,28883.98
288.6,8327890.0,0.0,7604489.37,213425.4
288.09,5032300.0,2692450.0,4824617.44,1011149.36
287.23,2086830.0,0.0,2544708.17,3071600.55
286.18,106110.0,0.0,1970940.78,5982660.96
285.29,0.0,581950.0,887723.09,7471439.38
284.6,0.0,0.0,766867.73,5982660.96
284.1,0.0,0.0,605329.87,3071600.55
283.56,0.0,0.0,896982.21,1011149.36
283.06,0.0,581950.0,620013.32,0.0
282.75,0.0,0.0,861604.82,2.01
282.57,0.0,0.0,622030.06,299.34
282.7,0.0,0.0,799900.54,16343.7
282.77,0.0,0.0,1012621.86,328272.13
283.17,141480.0,0.0,1054397.18,2425621.22
284.28,2405160.0,0.0,712465.44,6593522.11
285.34,7781400.0,0.0,3530536.21,6593522.11
286.83,7061450.0,0.0,10300810.67,2425621.22
288.35,19488860.0,2692450.0,13081616.47,328272.13
289.72,13299320.0,1483650.0,12595224.56,16343.7
290.36,5355790.0,4150300.0,12315980.63,299.45
291.74,18913990.0,0.0,11143559.47,6.99
292.28,9561080.0,0.0,8903458.46,139.45
291.99,1753080.0,0.0,8378718.7,2506.38
291.91,16128910.0,0.0,8970338.72,28883.98
292.07,8327890.0,0.0,7604489.37,213425.4
291.58,5032300.0,2692450.0,4824617.44,1011149.36
291.2,2086830.0,0.0,2544708.17,3071600.55
290.03,106110.0,0.0,1970940.78,5982660.96
288.77,0.0,581950.0,887723.09,7471439.38
287.66,0.0,0.0,766867.73,5982660.96
286.62,0.0,0.0,605329.87,3071600.55
285.82,0.0,0.0,896982.21,1011149.36
285.37,0.0,1483650.0,588023.66,0.0
284.8,0.0,581950.0,841189.06,2.01
284.16,0.0,581950.0,585311.49,299.34
283.38,0.0,0.0,753644.68,16343.7
282.96,0.0,0.0,696430.87,328272.13
283.7,720450.0,0.0,1029302.19,2425621.22
286.57,4951800.0,581950.0,696599.76,6593522.11
288.72,3408290.0,0.0,1198499.69,6593522.11
290.43,0.0,0.0,854233.29,2425621.22
291.91,8483530.0,0.0,633872.2,328272.13
293.23,1772490.0,2692450.0,674246.73,16343.7
294.22,0.0,0.0,1029908.2,299.45
294.84,8657200.0,0.0,926726.64,6.99
295.05,0.0,0.0,688493.06,139.45
294.97,0.0,0.0,671763.06,2506.38
294.67,8092550.0,0.0,934008.76,28883.98
294.49,1319330.0,0.0,790412.92,213425.4
293.79,0.0,0.0,957881.79,1011149.36
292.7,5128650.0,581950.0,911923.97,3071600.55
291.55,1025730.0,0.0,729841.19,5982660.96
290.31,0.0,581950.0,764225.11,7471439.38
289.27,0.0,0.0,783349.36,5982660.96
288.35,0.0,0.0,975227.74,3071600.55
287.49,0.0,0.0,575317.21,1011149.36
286.58,0.0,1483650.0,780100.72,0.0
285.71,0.0,581950.0,532747.11,2.01
284.84,0.0,581950.0,296172.62,299.34
284.03,0.0,0.0,786836.44,16343.7
283.48,0.0,0.0,608936.16,328272.13
284.27,720450.0,0.0,549655.93,2425621.22
287.43,4951800.0,581950.0,651337.36,6593522.11
289.15,3408290.0,0.0,349144.33,6593522.11
290.81,0.0,0.0,483441.3,2425621.22
292.43,8483530.0,0.0,1124088.95,328272.13
293.87,1772490.0,2692450.0,941896.89,16343.7
294.98,0.0,0.0,688483.12,299.45
295.77,8657200.0,0.0,813252.74,6.99
296.19,0.0,0.0,1018880.71,139.45
296.26,0.0,0.0,472771.46,2506.38
296.25,8092550.0,0.0,975505.91,28883.98
295.88,1319330.0,0.0,910731.81,213425.4
